#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_19931201_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. AE - 5-minute AE-index, from WDC Kyoto (Final 1988/001-1988/182, Provisional 1990/001-2018/059)
#  3. SYM/H - 5-minute SYM/H index,from WDC Kyoto (1981/001-2020/213)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,5-M_AE_nT,SYM/H_INDEX_nT
1993-12-08T03:05:00.000Z,374,-67
1993-12-08T03:10:00.000Z,430,-69
1993-12-08T03:15:00.000Z,400,-73
1993-12-08T03:20:00.000Z,386,-76
1993-12-08T03:25:00.000Z,457,-79
1993-12-08T03:30:00.000Z,619,-80
1993-12-08T03:35:00.000Z,759,-83
1993-12-08T03:40:00.000Z,884,-85
1993-12-08T03:45:00.000Z,742,-88
1993-12-08T03:50:00.000Z,621,-89
1993-12-08T03:55:00.000Z,628,-89
1993-12-08T04:00:00.000Z,625,-89
1993-12-08T04:05:00.000Z,647,-89
1993-12-08T04:10:00.000Z,764,-88
1993-12-08T04:15:00.000Z,665,-87
1993-12-08T04:20:00.000Z,691,-87
1993-12-08T04:25:00.000Z,721,-86
1993-12-08T04:30:00.000Z,885,-86
1993-12-08T04:35:00.000Z,1137,-88
1993-12-08T04:40:00.000Z,1012,-91
1993-12-08T04:45:00.000Z,976,-95
1993-12-08T04:50:00.000Z,933,-99
1993-12-08T04:55:00.000Z,1063,-100
1993-12-08T05:00:00.000Z,1064,-99
1993-12-08T05:05:00.000Z,804,-99
1993-12-08T05:10:00.000Z,1120,-94
1993-12-08T05:15:00.000Z,611,-88
1993-12-08T05:20:00.000Z,675,-81
1993-12-08T05:25:00.000Z,799,-82
1993-12-08T05:30:00.000Z,988,-82
1993-12-08T05:35:00.000Z,1056,-83
1993-12-08T05:40:00.000Z,583,-83
1993-12-08T05:45:00.000Z,534,-82
1993-12-08T05:50:00.000Z,401,-82
1993-12-08T05:55:00.000Z,493,-82
1993-12-08T06:00:00.000Z,622,-84
1993-12-08T06:05:00.000Z,453,-84
1993-12-08T06:10:00.000Z,531,-84
1993-12-08T06:15:00.000Z,540,-83
1993-12-08T06:20:00.000Z,499,-84
1993-12-08T06:25:00.000Z,539,-84
1993-12-08T06:30:00.000Z,651,-86
1993-12-08T06:35:00.000Z,540,-87
1993-12-08T06:40:00.000Z,483,-86
1993-12-08T06:45:00.000Z,419,-87
1993-12-08T06:50:00.000Z,480,-91
1993-12-08T06:55:00.000Z,654,-94
1993-12-08T07:00:00.000Z,829,-93
1993-12-08T07:05:00.000Z,841,-91
1993-12-08T07:10:00.000Z,985,-91
1993-12-08T07:15:00.000Z,867,-89
1993-12-08T07:20:00.000Z,550,-87
1993-12-08T07:25:00.000Z,502,-84
1993-12-08T07:30:00.000Z,695,-84
1993-12-08T07:35:00.000Z,686,-86
1993-12-08T07:40:00.000Z,732,-88
1993-12-08T07:45:00.000Z,831,-89
1993-12-08T07:50:00.000Z,926,-91
1993-12-08T07:55:00.000Z,904,-94
1993-12-08T08:00:00.000Z,848,-94
1993-12-08T08:05:00.000Z,715,-93
1993-12-08T08:10:00.000Z,679,-93
1993-12-08T08:15:00.000Z,583,-94
1993-12-08T08:20:00.000Z,566,-95
1993-12-08T08:25:00.000Z,502,-95
1993-12-08T08:30:00.000Z,575,-95
1993-12-08T08:35:00.000Z,574,-94
1993-12-08T08:40:00.000Z,508,-95
1993-12-08T08:45:00.000Z,549,-93
1993-12-08T08:50:00.000Z,544,-93
1993-12-08T08:55:00.000Z,576,-93
1993-12-08T09:00:00.000Z,509,-91
1993-12-08T09:05:00.000Z,460,-91
1993-12-08T09:10:00.000Z,446,-91
1993-12-08T09:15:00.000Z,486,-91
1993-12-08T09:20:00.000Z,490,-91
1993-12-08T09:25:00.000Z,543,-92
1993-12-08T09:30:00.000Z,491,-91
1993-12-08T09:35:00.000Z,439,-90
1993-12-08T09:40:00.000Z,436,-90
1993-12-08T09:45:00.000Z,422,-91
1993-12-08T09:50:00.000Z,408,-90
1993-12-08T09:55:00.000Z,480,-86
1993-12-08T10:00:00.000Z,422,-85
1993-12-08T10:05:00.000Z,416,-84
1993-12-08T10:10:00.000Z,402,-84
1993-12-08T10:15:00.000Z,625,-80
1993-12-08T10:20:00.000Z,608,-77
1993-12-08T10:25:00.000Z,456,-79
1993-12-08T10:30:00.000Z,482,-80
1993-12-08T10:35:00.000Z,547,-80
1993-12-08T10:40:00.000Z,590,-82
1993-12-08T10:45:00.000Z,1001,-82
1993-12-08T10:50:00.000Z,1422,-81
1993-12-08T10:55:00.000Z,1778,-76
1993-12-08T11:00:00.000Z,1935,-68
1993-12-08T11:05:00.000Z,1552,-65
1993-12-08T11:10:00.000Z,1048,-61
1993-12-08T11:15:00.000Z,870,-59
1993-12-08T11:20:00.000Z,926,-57
1993-12-08T11:25:00.000Z,757,-56
1993-12-08T11:30:00.000Z,571,-57
1993-12-08T11:35:00.000Z,581,-58
1993-12-08T11:40:00.000Z,564,-59
1993-12-08T11:45:00.000Z,583,-61
1993-12-08T11:50:00.000Z,525,-62
1993-12-08T11:55:00.000Z,481,-65
1993-12-08T12:00:00.000Z,389,-66
1993-12-08T12:05:00.000Z,409,-65
1993-12-08T12:10:00.000Z,420,-64
1993-12-08T12:15:00.000Z,356,-64
1993-12-08T12:20:00.000Z,295,-64
1993-12-08T12:25:00.000Z,347,-64
1993-12-08T12:30:00.000Z,323,-64
1993-12-08T12:35:00.000Z,277,-63
1993-12-08T12:40:00.000Z,301,-63
1993-12-08T12:45:00.000Z,328,-63
1993-12-08T12:50:00.000Z,287,-63
1993-12-08T12:55:00.000Z,274,-62
1993-12-08T13:00:00.000Z,317,-62
1993-12-08T13:05:00.000Z,334,-61
1993-12-08T13:10:00.000Z,410,-60
1993-12-08T13:15:00.000Z,561,-58
1993-12-08T13:20:00.000Z,717,-57
1993-12-08T13:25:00.000Z,724,-56
1993-12-08T13:30:00.000Z,764,-56
1993-12-08T13:35:00.000Z,751,-56
1993-12-08T13:40:00.000Z,825,-59
1993-12-08T13:45:00.000Z,1030,-62
1993-12-08T13:50:00.000Z,1055,-65
1993-12-08T13:55:00.000Z,887,-66
1993-12-08T14:00:00.000Z,893,-68
1993-12-08T14:05:00.000Z,778,-68
1993-12-08T14:10:00.000Z,820,-69
1993-12-08T14:15:00.000Z,1085,-70
1993-12-08T14:20:00.000Z,1226,-70
1993-12-08T14:25:00.000Z,1308,-73
1993-12-08T14:30:00.000Z,1224,-72
1993-12-08T14:35:00.000Z,1209,-71
1993-12-08T14:40:00.000Z,1181,-71
1993-12-08T14:45:00.000Z,1224,-71
1993-12-08T14:50:00.000Z,1281,-71
1993-12-08T14:55:00.000Z,1279,-70
1993-12-08T15:00:00.000Z,1191,-70
1993-12-08T15:05:00.000Z,1050,-69
1993-12-08T15:10:00.000Z,1194,-69
1993-12-08T15:15:00.000Z,1207,-68
1993-12-08T15:20:00.000Z,1254,-66
1993-12-08T15:25:00.000Z,968,-61
1993-12-08T15:30:00.000Z,1020,-63
1993-12-08T15:35:00.000Z,1197,-64
1993-12-08T15:40:00.000Z,1318,-65
1993-12-08T15:45:00.000Z,1143,-63
1993-12-08T15:50:00.000Z,957,-59
1993-12-08T15:55:00.000Z,810,-57
1993-12-08T16:00:00.000Z,737,-55
1993-12-08T16:05:00.000Z,824,-53
1993-12-08T16:10:00.000Z,723,-54
1993-12-08T16:15:00.000Z,666,-56
1993-12-08T16:20:00.000Z,699,-58
1993-12-08T16:25:00.000Z,628,-59
1993-12-08T16:30:00.000Z,607,-60
1993-12-08T16:35:00.000Z,574,-61
1993-12-08T16:40:00.000Z,610,-60
1993-12-08T16:45:00.000Z,554,-60
1993-12-08T16:50:00.000Z,572,-59
1993-12-08T16:55:00.000Z,668,-59
1993-12-08T17:00:00.000Z,584,-58
1993-12-08T17:05:00.000Z,641,-60
1993-12-08T17:10:00.000Z,781,-61
1993-12-08T17:15:00.000Z,844,-60
1993-12-08T17:20:00.000Z,736,-61
1993-12-08T17:25:00.000Z,915,-60
1993-12-08T17:30:00.000Z,788,-60
1993-12-08T17:35:00.000Z,655,-60
1993-12-08T17:40:00.000Z,711,-60
1993-12-08T17:45:00.000Z,730,-61
1993-12-08T17:50:00.000Z,681,-62
1993-12-08T17:55:00.000Z,554,-64
1993-12-08T18:00:00.000Z,640,-65
1993-12-08T18:05:00.000Z,658,-63
1993-12-08T18:10:00.000Z,589,-63
1993-12-08T18:15:00.000Z,578,-62
1993-12-08T18:20:00.000Z,536,-62
1993-12-08T18:25:00.000Z,582,-62
1993-12-08T18:30:00.000Z,698,-63
1993-12-08T18:35:00.000Z,786,-64
1993-12-08T18:40:00.000Z,712,-65
1993-12-08T18:45:00.000Z,741,-64
1993-12-08T18:50:00.000Z,725,-64
1993-12-08T18:55:00.000Z,466,-64
1993-12-08T19:00:00.000Z,500,-62
1993-12-08T19:05:00.000Z,586,-61
1993-12-08T19:10:00.000Z,350,-61
1993-12-08T19:15:00.000Z,271,-60
1993-12-08T19:20:00.000Z,247,-58
1993-12-08T19:25:00.000Z,221,-57
1993-12-08T19:30:00.000Z,181,-56
1993-12-08T19:35:00.000Z,199,-56
1993-12-08T19:40:00.000Z,190,-56
1993-12-08T19:45:00.000Z,113,-56
1993-12-08T19:50:00.000Z,78,-56
1993-12-08T19:55:00.000Z,67,-56
1993-12-08T20:00:00.000Z,57,-56
1993-12-08T20:05:00.000Z,51,-56
1993-12-08T20:10:00.000Z,81,-55
1993-12-08T20:15:00.000Z,63,-55
1993-12-08T20:20:00.000Z,43,-55
1993-12-08T20:25:00.000Z,45,-56
1993-12-08T20:30:00.000Z,67,-56
1993-12-08T20:35:00.000Z,59,-56
1993-12-08T20:40:00.000Z,98,-56
1993-12-08T20:45:00.000Z,79,-55
1993-12-08T20:50:00.000Z,66,-54
1993-12-08T20:55:00.000Z,69,-54
1993-12-08T21:00:00.000Z,71,-54
1993-12-08T21:05:00.000Z,81,-54
1993-12-08T21:10:00.000Z,75,-54
1993-12-08T21:15:00.000Z,72,-54
1993-12-08T21:20:00.000Z,72,-54
1993-12-08T21:25:00.000Z,72,-53
1993-12-08T21:30:00.000Z,84,-54
1993-12-08T21:35:00.000Z,85,-54
1993-12-08T21:40:00.000Z,86,-53
1993-12-08T21:45:00.000Z,103,-52
1993-12-08T21:50:00.000Z,94,-52
1993-12-08T21:55:00.000Z,102,-53
1993-12-08T22:00:00.000Z,84,-53
1993-12-08T22:05:00.000Z,92,-54
1993-12-08T22:10:00.000Z,89,-53
1993-12-08T22:15:00.000Z,89,-53
1993-12-08T22:20:00.000Z,128,-52
1993-12-08T22:25:00.000Z,111,-52
1993-12-08T22:30:00.000Z,111,-52
1993-12-08T22:35:00.000Z,93,-53
1993-12-08T22:40:00.000Z,74,-53
1993-12-08T22:45:00.000Z,87,-53
1993-12-08T22:50:00.000Z,82,-53
1993-12-08T22:55:00.000Z,94,-52
1993-12-08T23:00:00.000Z,112,-52
1993-12-08T23:05:00.000Z,104,-52
1993-12-08T23:10:00.000Z,62,-52
1993-12-08T23:15:00.000Z,77,-51
1993-12-08T23:20:00.000Z,75,-51
1993-12-08T23:25:00.000Z,73,-52
1993-12-08T23:30:00.000Z,86,-52
1993-12-08T23:35:00.000Z,79,-52
1993-12-08T23:40:00.000Z,70,-52
1993-12-08T23:45:00.000Z,71,-52
1993-12-08T23:50:00.000Z,73,-52
1993-12-08T23:55:00.000Z,74,-52
1993-12-09T00:00:00.000Z,67,-52
1993-12-09T00:05:00.000Z,71,-50
1993-12-09T00:10:00.000Z,67,-50
1993-12-09T00:15:00.000Z,59,-50
1993-12-09T00:20:00.000Z,53,-50
1993-12-09T00:25:00.000Z,60,-51
1993-12-09T00:30:00.000Z,65,-51
1993-12-09T00:35:00.000Z,45,-51
1993-12-09T00:40:00.000Z,40,-50
1993-12-09T00:45:00.000Z,33,-50
1993-12-09T00:50:00.000Z,61,-49
1993-12-09T00:55:00.000Z,55,-49
1993-12-09T01:00:00.000Z,55,-49
1993-12-09T01:05:00.000Z,50,-48
1993-12-09T01:10:00.000Z,48,-48
1993-12-09T01:15:00.000Z,46,-47
1993-12-09T01:20:00.000Z,83,-46
1993-12-09T01:25:00.000Z,52,-47
1993-12-09T01:30:00.000Z,46,-47
1993-12-09T01:35:00.000Z,45,-46
1993-12-09T01:40:00.000Z,44,-45
1993-12-09T01:45:00.000Z,44,-45
1993-12-09T01:50:00.000Z,49,-44
1993-12-09T01:55:00.000Z,59,-43
1993-12-09T02:00:00.000Z,60,-44
1993-12-09T02:05:00.000Z,60,-44
1993-12-09T02:10:00.000Z,51,-44
1993-12-09T02:15:00.000Z,53,-44
1993-12-09T02:20:00.000Z,47,-44
1993-12-09T02:25:00.000Z,55,-43
1993-12-09T02:30:00.000Z,47,-43
1993-12-09T02:35:00.000Z,51,-43
1993-12-09T02:40:00.000Z,49,-43
1993-12-09T02:45:00.000Z,47,-43
1993-12-09T02:50:00.000Z,52,-42
1993-12-09T02:55:00.000Z,42,-41
1993-12-09T03:00:00.000Z,36,-41
1993-12-09T03:05:00.000Z,38,-41
1993-12-09T03:10:00.000Z,39,-40
1993-12-09T03:15:00.000Z,33,-40
1993-12-09T03:20:00.000Z,27,-40
1993-12-09T03:25:00.000Z,24,-40
1993-12-09T03:30:00.000Z,23,-39
1993-12-09T03:35:00.000Z,27,-39
1993-12-09T03:40:00.000Z,45,-38
1993-12-09T03:45:00.000Z,47,-37
1993-12-09T03:50:00.000Z,47,-37
1993-12-09T03:55:00.000Z,43,-37
1993-12-09T04:00:00.000Z,43,-36
1993-12-09T04:05:00.000Z,36,-36
1993-12-09T04:10:00.000Z,29,-35
1993-12-09T04:15:00.000Z,41,-35
1993-12-09T04:20:00.000Z,35,-35
1993-12-09T04:25:00.000Z,31,-35
1993-12-09T04:30:00.000Z,34,-36
1993-12-09T04:35:00.000Z,20,-36
1993-12-09T04:40:00.000Z,24,-36
1993-12-09T04:45:00.000Z,19,-35
1993-12-09T04:50:00.000Z,20,-35
1993-12-09T04:55:00.000Z,22,-35
1993-12-09T05:00:00.000Z,22,-36
1993-12-09T05:05:00.000Z,27,-36
1993-12-09T05:10:00.000Z,22,-36
1993-12-09T05:15:00.000Z,28,-36
1993-12-09T05:20:00.000Z,24,-37
1993-12-09T05:25:00.000Z,22,-37
1993-12-09T05:30:00.000Z,18,-37
1993-12-09T05:35:00.000Z,16,-37
1993-12-09T05:40:00.000Z,20,-37
1993-12-09T05:45:00.000Z,20,-37
1993-12-09T05:50:00.000Z,32,-37
1993-12-09T05:55:00.000Z,25,-38
1993-12-09T06:00:00.000Z,43,-38
1993-12-09T06:05:00.000Z,24,-39
1993-12-09T06:10:00.000Z,21,-38
1993-12-09T06:15:00.000Z,22,-38
1993-12-09T06:20:00.000Z,28,-38
1993-12-09T06:25:00.000Z,29,-38
1993-12-09T06:30:00.000Z,22,-39
1993-12-09T06:35:00.000Z,24,-39
1993-12-09T06:40:00.000Z,22,-39
1993-12-09T06:45:00.000Z,20,-38
1993-12-09T06:50:00.000Z,24,-38
1993-12-09T06:55:00.000Z,24,-38
1993-12-09T07:00:00.000Z,32,-38
1993-12-09T07:05:00.000Z,28,-38
1993-12-09T07:10:00.000Z,22,-38
1993-12-09T07:15:00.000Z,25,-37
1993-12-09T07:20:00.000Z,26,-37
1993-12-09T07:25:00.000Z,30,-37
1993-12-09T07:30:00.000Z,28,-37
1993-12-09T07:35:00.000Z,26,-37
1993-12-09T07:40:00.000Z,30,-37
1993-12-09T07:45:00.000Z,35,-36
1993-12-09T07:50:00.000Z,36,-36
1993-12-09T07:55:00.000Z,33,-36
1993-12-09T08:00:00.000Z,33,-35
1993-12-09T08:05:00.000Z,35,-35
1993-12-09T08:10:00.000Z,32,-35
1993-12-09T08:15:00.000Z,25,-34
1993-12-09T08:20:00.000Z,25,-34
1993-12-09T08:25:00.000Z,26,-34
1993-12-09T08:30:00.000Z,27,-34
1993-12-09T08:35:00.000Z,25,-34
1993-12-09T08:40:00.000Z,25,-34
1993-12-09T08:45:00.000Z,26,-34
1993-12-09T08:50:00.000Z,21,-34
1993-12-09T08:55:00.000Z,16,-34
1993-12-09T09:00:00.000Z,15,-33
1993-12-09T09:05:00.000Z,16,-33
1993-12-09T09:10:00.000Z,29,-33
1993-12-09T09:15:00.000Z,34,-33
1993-12-09T09:20:00.000Z,32,-32
1993-12-09T09:25:00.000Z,25,-32
1993-12-09T09:30:00.000Z,26,-32
1993-12-09T09:35:00.000Z,34,-32
1993-12-09T09:40:00.000Z,27,-32
1993-12-09T09:45:00.000Z,26,-32
1993-12-09T09:50:00.000Z,23,-32
1993-12-09T09:55:00.000Z,22,-31
1993-12-09T10:00:00.000Z,20,-32
1993-12-09T10:05:00.000Z,21,-31
1993-12-09T10:10:00.000Z,22,-31
1993-12-09T10:15:00.000Z,16,-31
1993-12-09T10:20:00.000Z,17,-30
1993-12-09T10:25:00.000Z,15,-30
1993-12-09T10:30:00.000Z,17,-30
1993-12-09T10:35:00.000Z,18,-30
1993-12-09T10:40:00.000Z,20,-30
1993-12-09T10:45:00.000Z,19,-30
1993-12-09T10:50:00.000Z,22,-29
1993-12-09T10:55:00.000Z,19,-29
1993-12-09T11:00:00.000Z,20,-28
1993-12-09T11:05:00.000Z,27,-27
1993-12-09T11:10:00.000Z,26,-27
1993-12-09T11:15:00.000Z,34,-27
1993-12-09T11:20:00.000Z,30,-26
1993-12-09T11:25:00.000Z,25,-26
1993-12-09T11:30:00.000Z,30,-26
1993-12-09T11:35:00.000Z,19,-27
1993-12-09T11:40:00.000Z,20,-26
1993-12-09T11:45:00.000Z,26,-27
1993-12-09T11:50:00.000Z,24,-27
1993-12-09T11:55:00.000Z,25,-27
1993-12-09T12:00:00.000Z,18,-28
1993-12-09T12:05:00.000Z,19,-29
1993-12-09T12:10:00.000Z,24,-29
1993-12-09T12:15:00.000Z,27,-28
1993-12-09T12:20:00.000Z,26,-28
1993-12-09T12:25:00.000Z,25,-28
1993-12-09T12:30:00.000Z,26,-28
1993-12-09T12:35:00.000Z,28,-28
1993-12-09T12:40:00.000Z,26,-28
1993-12-09T12:45:00.000Z,25,-28
1993-12-09T12:50:00.000Z,25,-28
1993-12-09T12:55:00.000Z,23,-28
1993-12-09T13:00:00.000Z,25,-28
1993-12-09T13:05:00.000Z,27,-28
1993-12-09T13:10:00.000Z,24,-28
1993-12-09T13:15:00.000Z,31,-28
1993-12-09T13:20:00.000Z,21,-28
1993-12-09T13:25:00.000Z,36,-28
1993-12-09T13:30:00.000Z,47,-28
1993-12-09T13:35:00.000Z,38,-28
1993-12-09T13:40:00.000Z,30,-27
1993-12-09T13:45:00.000Z,38,-27
1993-12-09T13:50:00.000Z,37,-26
1993-12-09T13:55:00.000Z,32,-26
1993-12-09T14:00:00.000Z,37,-25
1993-12-09T14:05:00.000Z,37,-24
1993-12-09T14:10:00.000Z,50,-25
1993-12-09T14:15:00.000Z,42,-25
1993-12-09T14:20:00.000Z,45,-24
1993-12-09T14:25:00.000Z,44,-24
1993-12-09T14:30:00.000Z,37,-24
1993-12-09T14:35:00.000Z,21,-24
1993-12-09T14:40:00.000Z,20,-23
1993-12-09T14:45:00.000Z,32,-23
1993-12-09T14:50:00.000Z,38,-23
1993-12-09T14:55:00.000Z,33,-23
1993-12-09T15:00:00.000Z,39,-23
1993-12-09T15:05:00.000Z,44,-22
1993-12-09T15:10:00.000Z,41,-22
1993-12-09T15:15:00.000Z,35,-22
1993-12-09T15:20:00.000Z,31,-22
1993-12-09T15:25:00.000Z,28,-21
1993-12-09T15:30:00.000Z,27,-21
1993-12-09T15:35:00.000Z,32,-21
1993-12-09T15:40:00.000Z,28,-21
1993-12-09T15:45:00.000Z,35,-20
1993-12-09T15:50:00.000Z,26,-20
1993-12-09T15:55:00.000Z,27,-20
1993-12-09T16:00:00.000Z,29,-21
1993-12-09T16:05:00.000Z,37,-20
1993-12-09T16:10:00.000Z,40,-21
1993-12-09T16:15:00.000Z,23,-21
1993-12-09T16:20:00.000Z,22,-20
1993-12-09T16:25:00.000Z,26,-21
1993-12-09T16:30:00.000Z,35,-21
1993-12-09T16:35:00.000Z,35,-20
1993-12-09T16:40:00.000Z,34,-20
1993-12-09T16:45:00.000Z,28,-20
1993-12-09T16:50:00.000Z,38,-20
1993-12-09T16:55:00.000Z,41,-19
1993-12-09T17:00:00.000Z,47,-18
1993-12-09T17:05:00.000Z,39,-18
1993-12-09T17:10:00.000Z,36,-18
1993-12-09T17:15:00.000Z,34,-18
1993-12-09T17:20:00.000Z,35,-17
1993-12-09T17:25:00.000Z,42,-17
1993-12-09T17:30:00.000Z,52,-15
1993-12-09T17:35:00.000Z,49,-13
1993-12-09T17:40:00.000Z,49,-14
1993-12-09T17:45:00.000Z,54,-14
1993-12-09T17:50:00.000Z,50,-14
1993-12-09T17:55:00.000Z,51,-16
1993-12-09T18:00:00.000Z,41,-16
1993-12-09T18:05:00.000Z,56,-15
1993-12-09T18:10:00.000Z,37,-16
1993-12-09T18:15:00.000Z,50,-16
1993-12-09T18:20:00.000Z,58,-16
1993-12-09T18:25:00.000Z,58,-16
1993-12-09T18:30:00.000Z,45,-15
1993-12-09T18:35:00.000Z,61,-15
1993-12-09T18:40:00.000Z,64,-16
1993-12-09T18:45:00.000Z,66,-15
1993-12-09T18:50:00.000Z,77,-16
1993-12-09T18:55:00.000Z,68,-16
1993-12-09T19:00:00.000Z,66,-17
1993-12-09T19:05:00.000Z,67,-17
1993-12-09T19:10:00.000Z,46,-17
1993-12-09T19:15:00.000Z,42,-17
1993-12-09T19:20:00.000Z,43,-17
1993-12-09T19:25:00.000Z,51,-17
1993-12-09T19:30:00.000Z,64,-16
1993-12-09T19:35:00.000Z,55,-16
1993-12-09T19:40:00.000Z,62,-16
1993-12-09T19:45:00.000Z,64,-17
1993-12-09T19:50:00.000Z,52,-17
1993-12-09T19:55:00.000Z,53,-18
1993-12-09T20:00:00.000Z,58,-18
1993-12-09T20:05:00.000Z,67,-18
1993-12-09T20:10:00.000Z,69,-17
1993-12-09T20:15:00.000Z,70,-18
1993-12-09T20:20:00.000Z,63,-17
1993-12-09T20:25:00.000Z,61,-18
1993-12-09T20:30:00.000Z,59,-18
1993-12-09T20:35:00.000Z,45,-17
1993-12-09T20:40:00.000Z,48,-19
1993-12-09T20:45:00.000Z,45,-20
1993-12-09T20:50:00.000Z,24,-19
1993-12-09T20:55:00.000Z,38,-19
1993-12-09T21:00:00.000Z,22,-19
1993-12-09T21:05:00.000Z,27,-20
1993-12-09T21:10:00.000Z,32,-20
1993-12-09T21:15:00.000Z,33,-21
1993-12-09T21:20:00.000Z,34,-20
1993-12-09T21:25:00.000Z,33,-18
1993-12-09T21:30:00.000Z,36,-17
1993-12-09T21:35:00.000Z,35,-17
1993-12-09T21:40:00.000Z,45,-18
1993-12-09T21:45:00.000Z,50,-22
1993-12-09T21:50:00.000Z,36,-22
1993-12-09T21:55:00.000Z,37,-21
1993-12-09T22:00:00.000Z,36,-21
1993-12-09T22:05:00.000Z,41,-19
1993-12-09T22:10:00.000Z,37,-18
1993-12-09T22:15:00.000Z,44,-19
1993-12-09T22:20:00.000Z,42,-19
1993-12-09T22:25:00.000Z,49,-20
1993-12-09T22:30:00.000Z,39,-21
1993-12-09T22:35:00.000Z,51,-20
1993-12-09T22:40:00.000Z,65,-18
1993-12-09T22:45:00.000Z,59,-18
1993-12-09T22:50:00.000Z,33,-18
1993-12-09T22:55:00.000Z,39,-18
1993-12-09T23:00:00.000Z,38,-18
1993-12-09T23:05:00.000Z,33,-18
1993-12-09T23:10:00.000Z,30,-18
1993-12-09T23:15:00.000Z,44,-18
1993-12-09T23:20:00.000Z,53,-18
1993-12-09T23:25:00.000Z,58,-18
1993-12-09T23:30:00.000Z,79,-18
1993-12-09T23:35:00.000Z,83,-18
1993-12-09T23:40:00.000Z,98,-19
1993-12-09T23:45:00.000Z,94,-19
1993-12-09T23:50:00.000Z,90,-19
1993-12-09T23:55:00.000Z,90,-20
1993-12-10T00:00:00.000Z,89,-21
1993-12-10T00:05:00.000Z,91,-20
1993-12-10T00:10:00.000Z,125,-20
1993-12-10T00:15:00.000Z,157,-20
1993-12-10T00:20:00.000Z,179,-20
1993-12-10T00:25:00.000Z,231,-20
1993-12-10T00:30:00.000Z,232,-20
1993-12-10T00:35:00.000Z,255,-19
1993-12-10T00:40:00.000Z,210,-19
1993-12-10T00:45:00.000Z,158,-19
1993-12-10T00:50:00.000Z,107,-19
1993-12-10T00:55:00.000Z,88,-19
1993-12-10T01:00:00.000Z,95,-19
1993-12-10T01:05:00.000Z,89,-19
1993-12-10T01:10:00.000Z,78,-18
1993-12-10T01:15:00.000Z,91,-19
1993-12-10T01:20:00.000Z,83,-19
1993-12-10T01:25:00.000Z,98,-20
1993-12-10T01:30:00.000Z,102,-21
1993-12-10T01:35:00.000Z,97,-22
