#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_19931101_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. AE - 5-minute AE-index, from WDC Kyoto (Final 1988/001-1988/182, Provisional 1990/001-2018/059)
#  3. SYM/H - 5-minute SYM/H index,from WDC Kyoto (1981/001-2020/213)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,5-M_AE_nT,SYM/H_INDEX_nT
1993-11-18T07:10:00.000Z,130,-9
1993-11-18T07:15:00.000Z,130,-9
1993-11-18T07:20:00.000Z,118,-9
1993-11-18T07:25:00.000Z,111,-9
1993-11-18T07:30:00.000Z,100,-9
1993-11-18T07:35:00.000Z,101,-8
1993-11-18T07:40:00.000Z,114,-8
1993-11-18T07:45:00.000Z,116,-7
1993-11-18T07:50:00.000Z,95,-8
1993-11-18T07:55:00.000Z,89,-8
1993-11-18T08:00:00.000Z,79,-8
1993-11-18T08:05:00.000Z,85,-9
1993-11-18T08:10:00.000Z,72,-9
1993-11-18T08:15:00.000Z,67,-9
1993-11-18T08:20:00.000Z,89,-9
1993-11-18T08:25:00.000Z,95,-9
1993-11-18T08:30:00.000Z,75,-9
1993-11-18T08:35:00.000Z,63,-10
1993-11-18T08:40:00.000Z,57,-10
1993-11-18T08:45:00.000Z,57,-9
1993-11-18T08:50:00.000Z,72,-9
1993-11-18T08:55:00.000Z,73,-9
1993-11-18T09:00:00.000Z,157,-8
1993-11-18T09:05:00.000Z,104,-9
1993-11-18T09:10:00.000Z,66,-8
1993-11-18T09:15:00.000Z,53,-8
1993-11-18T09:20:00.000Z,46,-8
1993-11-18T09:25:00.000Z,47,-7
1993-11-18T09:30:00.000Z,64,-7
1993-11-18T09:35:00.000Z,55,-6
1993-11-18T09:40:00.000Z,78,-4
1993-11-18T09:45:00.000Z,150,-3
1993-11-18T09:50:00.000Z,110,-3
1993-11-18T09:55:00.000Z,72,-4
1993-11-18T10:00:00.000Z,100,-4
1993-11-18T10:05:00.000Z,73,-3
1993-11-18T10:10:00.000Z,85,-3
1993-11-18T10:15:00.000Z,83,-5
1993-11-18T10:20:00.000Z,77,-6
1993-11-18T10:25:00.000Z,74,-6
1993-11-18T10:30:00.000Z,59,-5
1993-11-18T10:35:00.000Z,44,-5
1993-11-18T10:40:00.000Z,40,-5
1993-11-18T10:45:00.000Z,47,-6
1993-11-18T10:50:00.000Z,36,-6
1993-11-18T10:55:00.000Z,35,-5
1993-11-18T11:00:00.000Z,36,-5
1993-11-18T11:05:00.000Z,39,-5
1993-11-18T11:10:00.000Z,33,-5
1993-11-18T11:15:00.000Z,44,-4
1993-11-18T11:20:00.000Z,40,-4
1993-11-18T11:25:00.000Z,34,-4
1993-11-18T11:30:00.000Z,31,-3
1993-11-18T11:35:00.000Z,28,-3
1993-11-18T11:40:00.000Z,32,-3
1993-11-18T11:45:00.000Z,31,-4
1993-11-18T11:50:00.000Z,39,-3
1993-11-18T11:55:00.000Z,41,-2
1993-11-18T12:00:00.000Z,74,-2
1993-11-18T12:05:00.000Z,44,-1
1993-11-18T12:10:00.000Z,67,4
1993-11-18T12:15:00.000Z,106,24
1993-11-18T12:20:00.000Z,72,26
1993-11-18T12:25:00.000Z,63,25
1993-11-18T12:30:00.000Z,69,26
1993-11-18T12:35:00.000Z,71,28
1993-11-18T12:40:00.000Z,83,30
1993-11-18T12:45:00.000Z,77,34
1993-11-18T12:50:00.000Z,169,36
1993-11-18T12:55:00.000Z,192,35
1993-11-18T13:00:00.000Z,254,32
1993-11-18T13:05:00.000Z,274,29
1993-11-18T13:10:00.000Z,339,27
1993-11-18T13:15:00.000Z,339,23
1993-11-18T13:20:00.000Z,309,20
1993-11-18T13:25:00.000Z,439,22
1993-11-18T13:30:00.000Z,525,18
1993-11-18T13:35:00.000Z,492,13
1993-11-18T13:40:00.000Z,465,9
1993-11-18T13:45:00.000Z,518,5
1993-11-18T13:50:00.000Z,757,1
1993-11-18T13:55:00.000Z,924,1
1993-11-18T14:00:00.000Z,1016,2
1993-11-18T14:05:00.000Z,1303,0
1993-11-18T14:10:00.000Z,1353,-1
1993-11-18T14:15:00.000Z,1194,-5
1993-11-18T14:20:00.000Z,1263,-5
1993-11-18T14:25:00.000Z,1233,-3
1993-11-18T14:30:00.000Z,1133,-2
1993-11-18T14:35:00.000Z,992,-4
1993-11-18T14:40:00.000Z,894,-3
1993-11-18T14:45:00.000Z,956,-6
1993-11-18T14:50:00.000Z,871,-6
1993-11-18T14:55:00.000Z,1107,-4
1993-11-18T15:00:00.000Z,972,-25
1993-11-18T15:05:00.000Z,857,-27
1993-11-18T15:10:00.000Z,853,-27
1993-11-18T15:15:00.000Z,828,-30
1993-11-18T15:20:00.000Z,883,-32
1993-11-18T15:25:00.000Z,881,-35
1993-11-18T15:30:00.000Z,811,-37
1993-11-18T15:35:00.000Z,757,-39
1993-11-18T15:40:00.000Z,692,-40
1993-11-18T15:45:00.000Z,662,-43
1993-11-18T15:50:00.000Z,745,-45
1993-11-18T15:55:00.000Z,782,-49
1993-11-18T16:00:00.000Z,756,-50
1993-11-18T16:05:00.000Z,685,-47
1993-11-18T16:10:00.000Z,523,-43
1993-11-18T16:15:00.000Z,494,-39
1993-11-18T16:20:00.000Z,596,-42
1993-11-18T16:25:00.000Z,709,-44
1993-11-18T16:30:00.000Z,529,-47
1993-11-18T16:35:00.000Z,577,-53
1993-11-18T16:40:00.000Z,825,-54
1993-11-18T16:45:00.000Z,805,-60
1993-11-18T16:50:00.000Z,895,-70
1993-11-18T16:55:00.000Z,1042,-70
1993-11-18T17:00:00.000Z,1324,-64
1993-11-18T17:05:00.000Z,1160,-60
1993-11-18T17:10:00.000Z,639,-58
1993-11-18T17:15:00.000Z,622,-53
1993-11-18T17:20:00.000Z,998,-63
1993-11-18T17:25:00.000Z,1318,-65
1993-11-18T17:30:00.000Z,1077,-56
1993-11-18T17:35:00.000Z,1299,-76
1993-11-18T17:40:00.000Z,839,-73
1993-11-18T17:45:00.000Z,841,-66
1993-11-18T17:50:00.000Z,873,-61
1993-11-18T17:55:00.000Z,821,-62
1993-11-18T18:00:00.000Z,741,-61
1993-11-18T18:05:00.000Z,709,-59
1993-11-18T18:10:00.000Z,635,-65
1993-11-18T18:15:00.000Z,612,-65
1993-11-18T18:20:00.000Z,550,-58
1993-11-18T18:25:00.000Z,557,-50
1993-11-18T18:30:00.000Z,595,-62
1993-11-18T18:35:00.000Z,512,-65
1993-11-18T18:40:00.000Z,517,-66
1993-11-18T18:45:00.000Z,418,-67
1993-11-18T18:50:00.000Z,282,-67
1993-11-18T18:55:00.000Z,308,-62
1993-11-18T19:00:00.000Z,331,-60
1993-11-18T19:05:00.000Z,362,-62
1993-11-18T19:10:00.000Z,446,-63
1993-11-18T19:15:00.000Z,429,-64
1993-11-18T19:20:00.000Z,512,-64
1993-11-18T19:25:00.000Z,486,-63
1993-11-18T19:30:00.000Z,651,-69
1993-11-18T19:35:00.000Z,291,-74
1993-11-18T19:40:00.000Z,357,-74
1993-11-18T19:45:00.000Z,708,-72
1993-11-18T19:50:00.000Z,1003,-71
1993-11-18T19:55:00.000Z,705,-71
1993-11-18T20:00:00.000Z,581,-73
1993-11-18T20:05:00.000Z,806,-71
1993-11-18T20:10:00.000Z,926,-64
1993-11-18T20:15:00.000Z,1184,-60
1993-11-18T20:20:00.000Z,1046,-59
1993-11-18T20:25:00.000Z,851,-59
1993-11-18T20:30:00.000Z,767,-59
1993-11-18T20:35:00.000Z,614,-60
1993-11-18T20:40:00.000Z,598,-59
1993-11-18T20:45:00.000Z,715,-58
1993-11-18T20:50:00.000Z,571,-60
1993-11-18T20:55:00.000Z,536,-61
1993-11-18T21:00:00.000Z,612,-61
1993-11-18T21:05:00.000Z,661,-60
1993-11-18T21:10:00.000Z,644,-62
1993-11-18T21:15:00.000Z,500,-63
1993-11-18T21:20:00.000Z,308,-65
1993-11-18T21:25:00.000Z,267,-66
1993-11-18T21:30:00.000Z,228,-63
1993-11-18T21:35:00.000Z,183,-61
1993-11-18T21:40:00.000Z,139,-61
1993-11-18T21:45:00.000Z,123,-59
1993-11-18T21:50:00.000Z,128,-60
1993-11-18T21:55:00.000Z,97,-59
1993-11-18T22:00:00.000Z,100,-61
1993-11-18T22:05:00.000Z,107,-58
1993-11-18T22:10:00.000Z,139,-55
1993-11-18T22:15:00.000Z,142,-55
1993-11-18T22:20:00.000Z,107,-51
1993-11-18T22:25:00.000Z,149,-46
1993-11-18T22:30:00.000Z,169,-46
1993-11-18T22:35:00.000Z,113,-49
1993-11-18T22:40:00.000Z,84,-49
1993-11-18T22:45:00.000Z,216,-49
1993-11-18T22:50:00.000Z,236,-49
1993-11-18T22:55:00.000Z,218,-47
1993-11-18T23:00:00.000Z,237,-50
1993-11-18T23:05:00.000Z,271,-53
1993-11-18T23:10:00.000Z,226,-54
1993-11-18T23:15:00.000Z,146,-54
1993-11-18T23:20:00.000Z,141,-55
1993-11-18T23:25:00.000Z,410,-55
1993-11-18T23:30:00.000Z,391,-57
1993-11-18T23:35:00.000Z,289,-59
1993-11-18T23:40:00.000Z,350,-60
1993-11-18T23:45:00.000Z,530,-61
1993-11-18T23:50:00.000Z,500,-59
1993-11-18T23:55:00.000Z,613,-60
1993-11-19T00:00:00.000Z,502,-62
1993-11-19T00:05:00.000Z,465,-62
1993-11-19T00:10:00.000Z,506,-61
1993-11-19T00:15:00.000Z,420,-62
1993-11-19T00:20:00.000Z,394,-62
1993-11-19T00:25:00.000Z,391,-61
1993-11-19T00:30:00.000Z,403,-62
1993-11-19T00:35:00.000Z,433,-59
1993-11-19T00:40:00.000Z,413,-56
1993-11-19T00:45:00.000Z,381,-55
1993-11-19T00:50:00.000Z,332,-55
1993-11-19T00:55:00.000Z,339,-56
1993-11-19T01:00:00.000Z,312,-56
1993-11-19T01:05:00.000Z,247,-57
1993-11-19T01:10:00.000Z,248,-56
1993-11-19T01:15:00.000Z,261,-55
1993-11-19T01:20:00.000Z,310,-57
1993-11-19T01:25:00.000Z,245,-59
1993-11-19T01:30:00.000Z,244,-59
1993-11-19T01:35:00.000Z,245,-58
1993-11-19T01:40:00.000Z,314,-58
1993-11-19T01:45:00.000Z,318,-56
1993-11-19T01:50:00.000Z,336,-55
1993-11-19T01:55:00.000Z,364,-57
1993-11-19T02:00:00.000Z,288,-57
1993-11-19T02:05:00.000Z,317,-58
1993-11-19T02:10:00.000Z,287,-57
1993-11-19T02:15:00.000Z,222,-56
1993-11-19T02:20:00.000Z,214,-57
1993-11-19T02:25:00.000Z,230,-58
1993-11-19T02:30:00.000Z,203,-56
1993-11-19T02:35:00.000Z,213,-54
1993-11-19T02:40:00.000Z,249,-53
1993-11-19T02:45:00.000Z,259,-56
1993-11-19T02:50:00.000Z,339,-58
1993-11-19T02:55:00.000Z,333,-60
1993-11-19T03:00:00.000Z,337,-62
1993-11-19T03:05:00.000Z,300,-66
1993-11-19T03:10:00.000Z,321,-70
1993-11-19T03:15:00.000Z,323,-72
1993-11-19T03:20:00.000Z,425,-74
1993-11-19T03:25:00.000Z,622,-75
1993-11-19T03:30:00.000Z,745,-77
1993-11-19T03:35:00.000Z,801,-76
1993-11-19T03:40:00.000Z,1031,-72
1993-11-19T03:45:00.000Z,1067,-72
1993-11-19T03:50:00.000Z,1106,-73
1993-11-19T03:55:00.000Z,1130,-76
1993-11-19T04:00:00.000Z,1026,-80
1993-11-19T04:05:00.000Z,998,-82
1993-11-19T04:10:00.000Z,1053,-83
1993-11-19T04:15:00.000Z,944,-84
1993-11-19T04:20:00.000Z,750,-83
1993-11-19T04:25:00.000Z,750,-81
1993-11-19T04:30:00.000Z,636,-82
1993-11-19T04:35:00.000Z,598,-84
1993-11-19T04:40:00.000Z,536,-84
1993-11-19T04:45:00.000Z,506,-83
1993-11-19T04:50:00.000Z,477,-80
1993-11-19T04:55:00.000Z,433,-76
1993-11-19T05:00:00.000Z,362,-72
1993-11-19T05:05:00.000Z,336,-68
1993-11-19T05:10:00.000Z,256,-66
1993-11-19T05:15:00.000Z,239,-64
1993-11-19T05:20:00.000Z,158,-63
1993-11-19T05:25:00.000Z,168,-59
1993-11-19T05:30:00.000Z,179,-57
1993-11-19T05:35:00.000Z,139,-56
1993-11-19T05:40:00.000Z,96,-53
1993-11-19T05:45:00.000Z,119,-52
1993-11-19T05:50:00.000Z,95,-50
1993-11-19T05:55:00.000Z,69,-49
1993-11-19T06:00:00.000Z,75,-49
1993-11-19T06:05:00.000Z,85,-49
1993-11-19T06:10:00.000Z,79,-48
1993-11-19T06:15:00.000Z,78,-48
1993-11-19T06:20:00.000Z,79,-48
1993-11-19T06:25:00.000Z,100,-48
1993-11-19T06:30:00.000Z,87,-48
1993-11-19T06:35:00.000Z,98,-48
1993-11-19T06:40:00.000Z,66,-46
1993-11-19T06:45:00.000Z,53,-47
1993-11-19T06:50:00.000Z,75,-46
1993-11-19T06:55:00.000Z,53,-46
1993-11-19T07:00:00.000Z,49,-46
1993-11-19T07:05:00.000Z,62,-47
1993-11-19T07:10:00.000Z,55,-47
1993-11-19T07:15:00.000Z,54,-46
1993-11-19T07:20:00.000Z,54,-46
1993-11-19T07:25:00.000Z,57,-47
1993-11-19T07:30:00.000Z,49,-48
1993-11-19T07:35:00.000Z,80,-48
1993-11-19T07:40:00.000Z,63,-46
1993-11-19T07:45:00.000Z,59,-46
1993-11-19T07:50:00.000Z,50,-47
1993-11-19T07:55:00.000Z,60,-48
1993-11-19T08:00:00.000Z,90,-50
1993-11-19T08:05:00.000Z,91,-47
1993-11-19T08:10:00.000Z,81,-48
1993-11-19T08:15:00.000Z,70,-49
1993-11-19T08:20:00.000Z,95,-52
1993-11-19T08:25:00.000Z,64,-52
1993-11-19T08:30:00.000Z,44,-51
1993-11-19T08:35:00.000Z,26,-48
1993-11-19T08:40:00.000Z,51,-48
1993-11-19T08:45:00.000Z,80,-48
1993-11-19T08:50:00.000Z,88,-50
1993-11-19T08:55:00.000Z,61,-48
1993-11-19T09:00:00.000Z,82,-49
1993-11-19T09:05:00.000Z,72,-49
1993-11-19T09:10:00.000Z,76,-51
1993-11-19T09:15:00.000Z,65,-50
1993-11-19T09:20:00.000Z,77,-48
1993-11-19T09:25:00.000Z,82,-48
1993-11-19T09:30:00.000Z,94,-48
1993-11-19T09:35:00.000Z,97,-48
1993-11-19T09:40:00.000Z,107,-48
1993-11-19T09:45:00.000Z,120,-49
1993-11-19T09:50:00.000Z,122,-49
1993-11-19T09:55:00.000Z,122,-49
1993-11-19T10:00:00.000Z,140,-49
1993-11-19T10:05:00.000Z,127,-50
1993-11-19T10:10:00.000Z,117,-50
1993-11-19T10:15:00.000Z,121,-50
1993-11-19T10:20:00.000Z,92,-49
1993-11-19T10:25:00.000Z,101,-49
1993-11-19T10:30:00.000Z,60,-47
1993-11-19T10:35:00.000Z,61,-46
1993-11-19T10:40:00.000Z,93,-46
1993-11-19T10:45:00.000Z,191,-48
1993-11-19T10:50:00.000Z,135,-49
1993-11-19T10:55:00.000Z,87,-46
1993-11-19T11:00:00.000Z,57,-44
1993-11-19T11:05:00.000Z,64,-43
1993-11-19T11:10:00.000Z,108,-43
1993-11-19T11:15:00.000Z,130,-45
1993-11-19T11:20:00.000Z,123,-47
1993-11-19T11:25:00.000Z,124,-45
1993-11-19T11:30:00.000Z,180,-45
1993-11-19T11:35:00.000Z,175,-45
1993-11-19T11:40:00.000Z,190,-44
1993-11-19T11:45:00.000Z,158,-45
1993-11-19T11:50:00.000Z,185,-47
1993-11-19T11:55:00.000Z,202,-48
1993-11-19T12:00:00.000Z,169,-47
1993-11-19T12:05:00.000Z,168,-48
1993-11-19T12:10:00.000Z,229,-46
1993-11-19T12:15:00.000Z,242,-46
1993-11-19T12:20:00.000Z,393,-45
1993-11-19T12:25:00.000Z,386,-45
1993-11-19T12:30:00.000Z,250,-43
1993-11-19T12:35:00.000Z,254,-43
1993-11-19T12:40:00.000Z,278,-41
1993-11-19T12:45:00.000Z,275,-42
1993-11-19T12:50:00.000Z,231,-39
1993-11-19T12:55:00.000Z,249,-39
1993-11-19T13:00:00.000Z,191,-40
1993-11-19T13:05:00.000Z,204,-41
1993-11-19T13:10:00.000Z,244,-43
1993-11-19T13:15:00.000Z,270,-44
1993-11-19T13:20:00.000Z,364,-44
1993-11-19T13:25:00.000Z,396,-46
1993-11-19T13:30:00.000Z,337,-44
1993-11-19T13:35:00.000Z,297,-40
1993-11-19T13:40:00.000Z,331,-39
1993-11-19T13:45:00.000Z,567,-39
1993-11-19T13:50:00.000Z,620,-39
1993-11-19T13:55:00.000Z,709,-39
1993-11-19T14:00:00.000Z,778,-39
1993-11-19T14:05:00.000Z,665,-38
1993-11-19T14:10:00.000Z,711,-37
1993-11-19T14:15:00.000Z,635,-36
1993-11-19T14:20:00.000Z,512,-34
1993-11-19T14:25:00.000Z,608,-33
1993-11-19T14:30:00.000Z,596,-32
1993-11-19T14:35:00.000Z,572,-30
1993-11-19T14:40:00.000Z,492,-30
1993-11-19T14:45:00.000Z,441,-31
1993-11-19T14:50:00.000Z,434,-32
1993-11-19T14:55:00.000Z,380,-32
1993-11-19T15:00:00.000Z,432,-32
1993-11-19T15:05:00.000Z,472,-33
1993-11-19T15:10:00.000Z,522,-32
1993-11-19T15:15:00.000Z,623,-31
1993-11-19T15:20:00.000Z,680,-30
1993-11-19T15:25:00.000Z,633,-30
1993-11-19T15:30:00.000Z,630,-31
1993-11-19T15:35:00.000Z,707,-31
1993-11-19T15:40:00.000Z,720,-28
1993-11-19T15:45:00.000Z,689,-27
1993-11-19T15:50:00.000Z,795,-27
1993-11-19T15:55:00.000Z,749,-28
1993-11-19T16:00:00.000Z,801,-28
1993-11-19T16:05:00.000Z,682,-29
1993-11-19T16:10:00.000Z,588,-29
1993-11-19T16:15:00.000Z,487,-28
1993-11-19T16:20:00.000Z,412,-28
