#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_19930301_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. AE - 5-minute AE-index, from WDC Kyoto (Final 1988/001-1988/182, Provisional 1990/001-2018/059)
#  3. SYM/H - 5-minute SYM/H index,from WDC Kyoto (1981/001-2020/213)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,5-M_AE_nT,SYM/H_INDEX_nT
1993-03-25T00:55:00.000Z,112,-28
1993-03-25T01:00:00.000Z,110,-28
1993-03-25T01:05:00.000Z,114,-29
1993-03-25T01:10:00.000Z,107,-28
1993-03-25T01:15:00.000Z,110,-27
1993-03-25T01:20:00.000Z,111,-27
1993-03-25T01:25:00.000Z,101,-28
1993-03-25T01:30:00.000Z,116,-30
1993-03-25T01:35:00.000Z,114,-29
1993-03-25T01:40:00.000Z,111,-28
1993-03-25T01:45:00.000Z,96,-27
1993-03-25T01:50:00.000Z,102,-28
1993-03-25T01:55:00.000Z,99,-28
1993-03-25T02:00:00.000Z,88,-27
1993-03-25T02:05:00.000Z,67,-28
1993-03-25T02:10:00.000Z,74,-28
1993-03-25T02:15:00.000Z,69,-28
1993-03-25T02:20:00.000Z,77,-28
1993-03-25T02:25:00.000Z,72,-28
1993-03-25T02:30:00.000Z,76,-27
1993-03-25T02:35:00.000Z,107,-27
1993-03-25T02:40:00.000Z,72,-27
1993-03-25T02:45:00.000Z,84,-27
1993-03-25T02:50:00.000Z,68,-27
1993-03-25T02:55:00.000Z,73,-27
1993-03-25T03:00:00.000Z,64,-27
1993-03-25T03:05:00.000Z,76,-27
1993-03-25T03:10:00.000Z,55,-27
1993-03-25T03:15:00.000Z,83,-27
1993-03-25T03:20:00.000Z,81,-29
1993-03-25T03:25:00.000Z,78,-28
1993-03-25T03:30:00.000Z,56,-28
1993-03-25T03:35:00.000Z,67,-27
1993-03-25T03:40:00.000Z,71,-26
1993-03-25T03:45:00.000Z,65,-25
1993-03-25T03:50:00.000Z,61,-25
1993-03-25T03:55:00.000Z,57,-25
1993-03-25T04:00:00.000Z,72,-25
1993-03-25T04:05:00.000Z,65,-23
1993-03-25T04:10:00.000Z,82,-22
1993-03-25T04:15:00.000Z,110,-23
1993-03-25T04:20:00.000Z,97,-23
1993-03-25T04:25:00.000Z,115,-23
1993-03-25T04:30:00.000Z,125,-22
1993-03-25T04:35:00.000Z,187,-21
1993-03-25T04:40:00.000Z,122,-23
1993-03-25T04:45:00.000Z,149,-23
1993-03-25T04:50:00.000Z,215,-23
1993-03-25T04:55:00.000Z,281,-23
1993-03-25T05:00:00.000Z,336,-25
1993-03-25T05:05:00.000Z,361,-25
1993-03-25T05:10:00.000Z,333,-27
1993-03-25T05:15:00.000Z,288,-27
1993-03-25T05:20:00.000Z,339,-29
1993-03-25T05:25:00.000Z,311,-30
1993-03-25T05:30:00.000Z,435,-30
1993-03-25T05:35:00.000Z,614,-31
1993-03-25T05:40:00.000Z,634,-31
1993-03-25T05:45:00.000Z,521,-31
1993-03-25T05:50:00.000Z,548,-31
1993-03-25T05:55:00.000Z,382,-32
1993-03-25T06:00:00.000Z,418,-33
1993-03-25T06:05:00.000Z,474,-33
1993-03-25T06:10:00.000Z,436,-31
1993-03-25T06:15:00.000Z,501,-28
1993-03-25T06:20:00.000Z,566,-27
1993-03-25T06:25:00.000Z,454,-24
1993-03-25T06:30:00.000Z,337,-25
1993-03-25T06:35:00.000Z,312,-23
1993-03-25T06:40:00.000Z,303,-21
1993-03-25T06:45:00.000Z,250,-21
1993-03-25T06:50:00.000Z,196,-20
1993-03-25T06:55:00.000Z,164,-20
1993-03-25T07:00:00.000Z,133,-18
1993-03-25T07:05:00.000Z,124,-17
1993-03-25T07:10:00.000Z,99,-15
1993-03-25T07:15:00.000Z,108,-14
1993-03-25T07:20:00.000Z,97,-13
1993-03-25T07:25:00.000Z,106,-12
1993-03-25T07:30:00.000Z,92,-11
1993-03-25T07:35:00.000Z,97,-12
1993-03-25T07:40:00.000Z,91,-12
1993-03-25T07:45:00.000Z,125,-11
1993-03-25T07:50:00.000Z,142,-9
1993-03-25T07:55:00.000Z,198,-7
1993-03-25T08:00:00.000Z,275,-10
1993-03-25T08:05:00.000Z,314,-12
1993-03-25T08:10:00.000Z,301,-13
1993-03-25T08:15:00.000Z,241,-16
1993-03-25T08:20:00.000Z,222,-17
1993-03-25T08:25:00.000Z,197,-16
1993-03-25T08:30:00.000Z,187,-15
1993-03-25T08:35:00.000Z,149,-15
1993-03-25T08:40:00.000Z,94,-14
1993-03-25T08:45:00.000Z,89,-13
1993-03-25T08:50:00.000Z,103,-14
1993-03-25T08:55:00.000Z,112,-13
1993-03-25T09:00:00.000Z,175,-11
1993-03-25T09:05:00.000Z,164,-13
1993-03-25T09:10:00.000Z,117,-13
1993-03-25T09:15:00.000Z,123,-12
1993-03-25T09:20:00.000Z,144,-11
1993-03-25T09:25:00.000Z,127,-11
1993-03-25T09:30:00.000Z,101,-14
1993-03-25T09:35:00.000Z,92,-14
1993-03-25T09:40:00.000Z,92,-15
1993-03-25T09:45:00.000Z,123,-15
1993-03-25T09:50:00.000Z,195,-11
1993-03-25T09:55:00.000Z,202,-14
1993-03-25T10:00:00.000Z,164,-18
1993-03-25T10:05:00.000Z,166,-15
1993-03-25T10:10:00.000Z,195,-15
1993-03-25T10:15:00.000Z,166,-18
1993-03-25T10:20:00.000Z,274,-19
1993-03-25T10:25:00.000Z,396,-20
1993-03-25T10:30:00.000Z,342,-22
1993-03-25T10:35:00.000Z,234,-24
1993-03-25T10:40:00.000Z,292,-23
1993-03-25T10:45:00.000Z,273,-24
1993-03-25T10:50:00.000Z,276,-26
1993-03-25T10:55:00.000Z,360,-25
1993-03-25T11:00:00.000Z,270,-26
1993-03-25T11:05:00.000Z,347,-27
1993-03-25T11:10:00.000Z,411,-25
1993-03-25T11:15:00.000Z,413,-25
1993-03-25T11:20:00.000Z,496,-21
1993-03-25T11:25:00.000Z,462,-19
1993-03-25T11:30:00.000Z,493,-18
1993-03-25T11:35:00.000Z,577,-18
1993-03-25T11:40:00.000Z,780,-18
1993-03-25T11:45:00.000Z,834,-18
1993-03-25T11:50:00.000Z,736,-18
1993-03-25T11:55:00.000Z,899,-18
1993-03-25T12:00:00.000Z,957,-18
1993-03-25T12:05:00.000Z,888,-17
1993-03-25T12:10:00.000Z,786,-16
1993-03-25T12:15:00.000Z,682,-16
1993-03-25T12:20:00.000Z,679,-16
1993-03-25T12:25:00.000Z,698,-16
1993-03-25T12:30:00.000Z,656,-16
1993-03-25T12:35:00.000Z,627,-16
1993-03-25T12:40:00.000Z,648,-15
1993-03-25T12:45:00.000Z,614,-16
1993-03-25T12:50:00.000Z,553,-16
1993-03-25T12:55:00.000Z,488,-17
1993-03-25T13:00:00.000Z,431,-17
1993-03-25T13:05:00.000Z,377,-18
1993-03-25T13:10:00.000Z,512,-16
1993-03-25T13:15:00.000Z,621,-15
1993-03-25T13:20:00.000Z,564,-15
1993-03-25T13:25:00.000Z,532,-16
1993-03-25T13:30:00.000Z,516,-17
1993-03-25T13:35:00.000Z,432,-19
1993-03-25T13:40:00.000Z,514,-20
1993-03-25T13:45:00.000Z,543,-18
1993-03-25T13:50:00.000Z,472,-15
1993-03-25T13:55:00.000Z,449,-14
1993-03-25T14:00:00.000Z,421,-12
1993-03-25T14:05:00.000Z,502,-12
1993-03-25T14:10:00.000Z,496,-16
1993-03-25T14:15:00.000Z,365,-18
1993-03-25T14:20:00.000Z,318,-15
1993-03-25T14:25:00.000Z,358,-13
1993-03-25T14:30:00.000Z,317,-12
1993-03-25T14:35:00.000Z,361,-11
1993-03-25T14:40:00.000Z,324,-8
1993-03-25T14:45:00.000Z,366,-9
1993-03-25T14:50:00.000Z,354,-10
1993-03-25T14:55:00.000Z,331,-11
1993-03-25T15:00:00.000Z,355,-10
1993-03-25T15:05:00.000Z,356,-11
1993-03-25T15:10:00.000Z,374,-13
1993-03-25T15:15:00.000Z,424,-14
1993-03-25T15:20:00.000Z,469,-15
1993-03-25T15:25:00.000Z,431,-15
1993-03-25T15:30:00.000Z,379,-15
1993-03-25T15:35:00.000Z,402,-16
1993-03-25T15:40:00.000Z,436,-16
1993-03-25T15:45:00.000Z,464,-14
1993-03-25T15:50:00.000Z,481,-15
1993-03-25T15:55:00.000Z,488,-16
1993-03-25T16:00:00.000Z,560,-18
1993-03-25T16:05:00.000Z,774,-19
1993-03-25T16:10:00.000Z,906,-20
1993-03-25T16:15:00.000Z,850,-20
1993-03-25T16:20:00.000Z,762,-20
1993-03-25T16:25:00.000Z,601,-20
1993-03-25T16:30:00.000Z,475,-20
1993-03-25T16:35:00.000Z,399,-20
1993-03-25T16:40:00.000Z,355,-20
1993-03-25T16:45:00.000Z,343,-20
1993-03-25T16:50:00.000Z,343,-18
1993-03-25T16:55:00.000Z,347,-18
1993-03-25T17:00:00.000Z,328,-20
1993-03-25T17:05:00.000Z,331,-20
1993-03-25T17:10:00.000Z,304,-20
1993-03-25T17:15:00.000Z,267,-20
1993-03-25T17:20:00.000Z,259,-20
1993-03-25T17:25:00.000Z,217,-19
1993-03-25T17:30:00.000Z,183,-17
1993-03-25T17:35:00.000Z,168,-17
1993-03-25T17:40:00.000Z,300,-17
1993-03-25T17:45:00.000Z,352,-18
1993-03-25T17:50:00.000Z,321,-20
1993-03-25T17:55:00.000Z,356,-19
1993-03-25T18:00:00.000Z,394,-19
1993-03-25T18:05:00.000Z,379,-20
1993-03-25T18:10:00.000Z,303,-19
1993-03-25T18:15:00.000Z,270,-18
1993-03-25T18:20:00.000Z,247,-15
1993-03-25T18:25:00.000Z,242,-15
1993-03-25T18:30:00.000Z,246,-14
1993-03-25T18:35:00.000Z,238,-14
1993-03-25T18:40:00.000Z,171,-15
1993-03-25T18:45:00.000Z,135,-13
1993-03-25T18:50:00.000Z,182,-11
1993-03-25T18:55:00.000Z,217,-11
1993-03-25T19:00:00.000Z,239,-11
1993-03-25T19:05:00.000Z,227,-12
1993-03-25T19:10:00.000Z,182,-13
1993-03-25T19:15:00.000Z,155,-14
1993-03-25T19:20:00.000Z,151,-17
1993-03-25T19:25:00.000Z,110,-17
1993-03-25T19:30:00.000Z,88,-18
1993-03-25T19:35:00.000Z,63,-17
1993-03-25T19:40:00.000Z,74,-16
1993-03-25T19:45:00.000Z,72,-14
1993-03-25T19:50:00.000Z,71,-14
1993-03-25T19:55:00.000Z,55,-13
1993-03-25T20:00:00.000Z,84,-10
1993-03-25T20:05:00.000Z,71,-8
1993-03-25T20:10:00.000Z,92,-5
1993-03-25T20:15:00.000Z,87,-5
1993-03-25T20:20:00.000Z,127,-5
1993-03-25T20:25:00.000Z,138,-6
1993-03-25T20:30:00.000Z,168,-7
1993-03-25T20:35:00.000Z,175,-8
1993-03-25T20:40:00.000Z,199,-8
1993-03-25T20:45:00.000Z,217,-8
1993-03-25T20:50:00.000Z,211,-8
1993-03-25T20:55:00.000Z,170,-8
1993-03-25T21:00:00.000Z,148,-8
1993-03-25T21:05:00.000Z,132,-6
1993-03-25T21:10:00.000Z,143,-7
1993-03-25T21:15:00.000Z,133,-7
1993-03-25T21:20:00.000Z,138,-7
1993-03-25T21:25:00.000Z,135,-8
1993-03-25T21:30:00.000Z,117,-8
1993-03-25T21:35:00.000Z,118,-9
1993-03-25T21:40:00.000Z,100,-9
1993-03-25T21:45:00.000Z,98,-9
1993-03-25T21:50:00.000Z,95,-7
1993-03-25T21:55:00.000Z,103,-6
1993-03-25T22:00:00.000Z,139,-6
1993-03-25T22:05:00.000Z,184,-8
1993-03-25T22:10:00.000Z,184,-10
1993-03-25T22:15:00.000Z,185,-10
1993-03-25T22:20:00.000Z,188,-11
1993-03-25T22:25:00.000Z,167,-11
1993-03-25T22:30:00.000Z,145,-11
1993-03-25T22:35:00.000Z,132,-12
1993-03-25T22:40:00.000Z,120,-13
1993-03-25T22:45:00.000Z,119,-11
1993-03-25T22:50:00.000Z,109,-11
1993-03-25T22:55:00.000Z,108,-11
1993-03-25T23:00:00.000Z,108,-11
1993-03-25T23:05:00.000Z,103,-10
1993-03-25T23:10:00.000Z,92,-12
1993-03-25T23:15:00.000Z,98,-12
1993-03-25T23:20:00.000Z,91,-12
1993-03-25T23:25:00.000Z,74,-13
1993-03-25T23:30:00.000Z,63,-13
1993-03-25T23:35:00.000Z,58,-13
1993-03-25T23:40:00.000Z,60,-13
1993-03-25T23:45:00.000Z,58,-12
1993-03-25T23:50:00.000Z,55,-11
1993-03-25T23:55:00.000Z,54,-11
1993-03-26T00:00:00.000Z,56,-11
1993-03-26T00:05:00.000Z,59,-10
1993-03-26T00:10:00.000Z,50,-9
1993-03-26T00:15:00.000Z,53,-9
1993-03-26T00:20:00.000Z,60,-8
1993-03-26T00:25:00.000Z,58,-7
1993-03-26T00:30:00.000Z,58,-7
1993-03-26T00:35:00.000Z,59,-6
1993-03-26T00:40:00.000Z,62,-6
1993-03-26T00:45:00.000Z,59,-6
1993-03-26T00:50:00.000Z,67,-6
1993-03-26T00:55:00.000Z,54,-7
1993-03-26T01:00:00.000Z,60,-6
1993-03-26T01:05:00.000Z,61,-6
1993-03-26T01:10:00.000Z,52,-5
1993-03-26T01:15:00.000Z,69,-6
1993-03-26T01:20:00.000Z,47,-5
1993-03-26T01:25:00.000Z,58,-4
1993-03-26T01:30:00.000Z,66,-4
1993-03-26T01:35:00.000Z,52,-4
1993-03-26T01:40:00.000Z,46,-5
1993-03-26T01:45:00.000Z,48,-6
1993-03-26T01:50:00.000Z,49,-6
1993-03-26T01:55:00.000Z,53,-6
1993-03-26T02:00:00.000Z,51,-6
1993-03-26T02:05:00.000Z,48,-6
1993-03-26T02:10:00.000Z,44,-6
1993-03-26T02:15:00.000Z,42,-6
1993-03-26T02:20:00.000Z,38,-6
1993-03-26T02:25:00.000Z,54,-8
1993-03-26T02:30:00.000Z,83,-9
1993-03-26T02:35:00.000Z,57,-10
1993-03-26T02:40:00.000Z,65,-10
1993-03-26T02:45:00.000Z,62,-10
1993-03-26T02:50:00.000Z,56,-10
1993-03-26T02:55:00.000Z,52,-10
1993-03-26T03:00:00.000Z,57,-10
1993-03-26T03:05:00.000Z,54,-11
1993-03-26T03:10:00.000Z,54,-10
1993-03-26T03:15:00.000Z,84,-10
1993-03-26T03:20:00.000Z,77,-10
1993-03-26T03:25:00.000Z,64,-10
1993-03-26T03:30:00.000Z,59,-10
1993-03-26T03:35:00.000Z,52,-11
1993-03-26T03:40:00.000Z,73,-11
1993-03-26T03:45:00.000Z,86,-12
1993-03-26T03:50:00.000Z,108,-12
1993-03-26T03:55:00.000Z,144,-13
1993-03-26T04:00:00.000Z,176,-12
1993-03-26T04:05:00.000Z,233,-12
1993-03-26T04:10:00.000Z,272,-12
1993-03-26T04:15:00.000Z,289,-13
1993-03-26T04:20:00.000Z,244,-14
1993-03-26T04:25:00.000Z,235,-15
1993-03-26T04:30:00.000Z,309,-16
1993-03-26T04:35:00.000Z,312,-16
1993-03-26T04:40:00.000Z,284,-15
1993-03-26T04:45:00.000Z,242,-14
1993-03-26T04:50:00.000Z,236,-14
1993-03-26T04:55:00.000Z,217,-13
1993-03-26T05:00:00.000Z,204,-12
1993-03-26T05:05:00.000Z,184,-10
1993-03-26T05:10:00.000Z,161,-8
1993-03-26T05:15:00.000Z,141,-6
1993-03-26T05:20:00.000Z,117,-6
1993-03-26T05:25:00.000Z,98,-5
1993-03-26T05:30:00.000Z,98,-4
1993-03-26T05:35:00.000Z,87,-5
1993-03-26T05:40:00.000Z,67,-6
1993-03-26T05:45:00.000Z,69,-6
1993-03-26T05:50:00.000Z,84,-5
1993-03-26T05:55:00.000Z,87,-5
1993-03-26T06:00:00.000Z,115,-6
1993-03-26T06:05:00.000Z,140,-6
1993-03-26T06:10:00.000Z,159,-4
1993-03-26T06:15:00.000Z,165,-4
1993-03-26T06:20:00.000Z,150,-5
1993-03-26T06:25:00.000Z,134,-9
1993-03-26T06:30:00.000Z,95,-9
1993-03-26T06:35:00.000Z,63,-6
1993-03-26T06:40:00.000Z,46,-5
1993-03-26T06:45:00.000Z,73,-6
1993-03-26T06:50:00.000Z,77,-4
1993-03-26T06:55:00.000Z,99,-4
1993-03-26T07:00:00.000Z,93,-6
1993-03-26T07:05:00.000Z,82,-5
1993-03-26T07:10:00.000Z,75,-3
1993-03-26T07:15:00.000Z,68,-2
1993-03-26T07:20:00.000Z,57,-1
1993-03-26T07:25:00.000Z,52,0
1993-03-26T07:30:00.000Z,55,1
1993-03-26T07:35:00.000Z,49,-1
1993-03-26T07:40:00.000Z,54,-1
1993-03-26T07:45:00.000Z,54,0
1993-03-26T07:50:00.000Z,50,1
1993-03-26T07:55:00.000Z,84,2
1993-03-26T08:00:00.000Z,96,2
1993-03-26T08:05:00.000Z,60,1
1993-03-26T08:10:00.000Z,90,1
1993-03-26T08:15:00.000Z,120,0
1993-03-26T08:20:00.000Z,133,0
1993-03-26T08:25:00.000Z,162,1
1993-03-26T08:30:00.000Z,138,1
1993-03-26T08:35:00.000Z,145,0
1993-03-26T08:40:00.000Z,139,-1
1993-03-26T08:45:00.000Z,129,-4
1993-03-26T08:50:00.000Z,119,-5
1993-03-26T08:55:00.000Z,151,-5
1993-03-26T09:00:00.000Z,106,-6
1993-03-26T09:05:00.000Z,112,-6
1993-03-26T09:10:00.000Z,79,-6
1993-03-26T09:15:00.000Z,91,-6
1993-03-26T09:20:00.000Z,137,-6
1993-03-26T09:25:00.000Z,129,-6
1993-03-26T09:30:00.000Z,123,-6
1993-03-26T09:35:00.000Z,115,-6
1993-03-26T09:40:00.000Z,141,-5
1993-03-26T09:45:00.000Z,171,-4
1993-03-26T09:50:00.000Z,134,-4
1993-03-26T09:55:00.000Z,125,-4
1993-03-26T10:00:00.000Z,114,-6
1993-03-26T10:05:00.000Z,129,-7
1993-03-26T10:10:00.000Z,454,-8
1993-03-26T10:15:00.000Z,354,-8
1993-03-26T10:20:00.000Z,316,-7
1993-03-26T10:25:00.000Z,222,-7
1993-03-26T10:30:00.000Z,191,-9
1993-03-26T10:35:00.000Z,210,-8
1993-03-26T10:40:00.000Z,327,-9
1993-03-26T10:45:00.000Z,295,-10
1993-03-26T10:50:00.000Z,216,-9
1993-03-26T10:55:00.000Z,251,-8
1993-03-26T11:00:00.000Z,275,-8
1993-03-26T11:05:00.000Z,255,-8
1993-03-26T11:10:00.000Z,273,-7
1993-03-26T11:15:00.000Z,302,-7
1993-03-26T11:20:00.000Z,293,-5
1993-03-26T11:25:00.000Z,274,-5
1993-03-26T11:30:00.000Z,234,-5
1993-03-26T11:35:00.000Z,208,-5
1993-03-26T11:40:00.000Z,171,-4
1993-03-26T11:45:00.000Z,126,-4
1993-03-26T11:50:00.000Z,93,-5
1993-03-26T11:55:00.000Z,74,-5
1993-03-26T12:00:00.000Z,65,-4
1993-03-26T12:05:00.000Z,59,-4
1993-03-26T12:10:00.000Z,71,-3
1993-03-26T12:15:00.000Z,168,-3
1993-03-26T12:20:00.000Z,143,-3
1993-03-26T12:25:00.000Z,154,-2
1993-03-26T12:30:00.000Z,120,-1
1993-03-26T12:35:00.000Z,101,-1
1993-03-26T12:40:00.000Z,91,0
1993-03-26T12:45:00.000Z,108,0
1993-03-26T12:50:00.000Z,96,0
1993-03-26T12:55:00.000Z,85,0
1993-03-26T13:00:00.000Z,71,0
1993-03-26T13:05:00.000Z,62,1
1993-03-26T13:10:00.000Z,56,1
1993-03-26T13:15:00.000Z,74,0
1993-03-26T13:20:00.000Z,86,1
1993-03-26T13:25:00.000Z,87,1
1993-03-26T13:30:00.000Z,77,-1
1993-03-26T13:35:00.000Z,68,-1
1993-03-26T13:40:00.000Z,79,-2
1993-03-26T13:45:00.000Z,73,-2
1993-03-26T13:50:00.000Z,86,-1
1993-03-26T13:55:00.000Z,95,-1
1993-03-26T14:00:00.000Z,83,-2
1993-03-26T14:05:00.000Z,99,-1
1993-03-26T14:10:00.000Z,107,-1
1993-03-26T14:15:00.000Z,151,-1
1993-03-26T14:20:00.000Z,146,-1
1993-03-26T14:25:00.000Z,142,0
1993-03-26T14:30:00.000Z,110,0
1993-03-26T14:35:00.000Z,85,0
1993-03-26T14:40:00.000Z,65,0
1993-03-26T14:45:00.000Z,54,1
1993-03-26T14:50:00.000Z,49,1
1993-03-26T14:55:00.000Z,57,1
1993-03-26T15:00:00.000Z,67,1
1993-03-26T15:05:00.000Z,60,1
1993-03-26T15:10:00.000Z,61,2
1993-03-26T15:15:00.000Z,60,2
1993-03-26T15:20:00.000Z,83,2
1993-03-26T15:25:00.000Z,76,2
1993-03-26T15:30:00.000Z,115,2
1993-03-26T15:35:00.000Z,74,2
1993-03-26T15:40:00.000Z,77,2
1993-03-26T15:45:00.000Z,76,2
1993-03-26T15:50:00.000Z,79,2
1993-03-26T15:55:00.000Z,99,1
1993-03-26T16:00:00.000Z,82,0
1993-03-26T16:05:00.000Z,83,-1
1993-03-26T16:10:00.000Z,109,-1
1993-03-26T16:15:00.000Z,124,-2
1993-03-26T16:20:00.000Z,135,-4
1993-03-26T16:25:00.000Z,61,-4
1993-03-26T16:30:00.000Z,53,-4
1993-03-26T16:35:00.000Z,84,-4
1993-03-26T16:40:00.000Z,51,-3
1993-03-26T16:45:00.000Z,65,-3
1993-03-26T16:50:00.000Z,78,-4
1993-03-26T16:55:00.000Z,79,-5
1993-03-26T17:00:00.000Z,55,-4
1993-03-26T17:05:00.000Z,66,-5
1993-03-26T17:10:00.000Z,97,-6
1993-03-26T17:15:00.000Z,82,-6
1993-03-26T17:20:00.000Z,64,-7
1993-03-26T17:25:00.000Z,51,-7
1993-03-26T17:30:00.000Z,50,-7
1993-03-26T17:35:00.000Z,70,-6
1993-03-26T17:40:00.000Z,73,-6
1993-03-26T17:45:00.000Z,54,-6
1993-03-26T17:50:00.000Z,41,-6
1993-03-26T17:55:00.000Z,41,-7
1993-03-26T18:00:00.000Z,49,-7
1993-03-26T18:05:00.000Z,48,-7
1993-03-26T18:10:00.000Z,40,-7
1993-03-26T18:15:00.000Z,45,-8
1993-03-26T18:20:00.000Z,48,-8
1993-03-26T18:25:00.000Z,51,-7
1993-03-26T18:30:00.000Z,48,-7
1993-03-26T18:35:00.000Z,66,-7
1993-03-26T18:40:00.000Z,41,-6
1993-03-26T18:45:00.000Z,39,-6
1993-03-26T18:50:00.000Z,53,-6
1993-03-26T18:55:00.000Z,88,-5
1993-03-26T19:00:00.000Z,160,-5
1993-03-26T19:05:00.000Z,189,-4
1993-03-26T19:10:00.000Z,218,-3
1993-03-26T19:15:00.000Z,246,-1
1993-03-26T19:20:00.000Z,278,3
1993-03-26T19:25:00.000Z,287,4
1993-03-26T19:30:00.000Z,277,3
1993-03-26T19:35:00.000Z,221,3
1993-03-26T19:40:00.000Z,232,2
1993-03-26T19:45:00.000Z,227,3
1993-03-26T19:50:00.000Z,147,3
1993-03-26T19:55:00.000Z,140,4
1993-03-26T20:00:00.000Z,135,3
1993-03-26T20:05:00.000Z,124,3
1993-03-26T20:10:00.000Z,102,1
1993-03-26T20:15:00.000Z,97,3
1993-03-26T20:20:00.000Z,82,3
1993-03-26T20:25:00.000Z,110,5
1993-03-26T20:30:00.000Z,263,5
1993-03-26T20:35:00.000Z,474,5
1993-03-26T20:40:00.000Z,592,5
1993-03-26T20:45:00.000Z,522,5
1993-03-26T20:50:00.000Z,526,4
1993-03-26T20:55:00.000Z,494,4
1993-03-26T21:00:00.000Z,456,4
1993-03-26T21:05:00.000Z,431,5
1993-03-26T21:10:00.000Z,475,6
1993-03-26T21:15:00.000Z,511,7
1993-03-26T21:20:00.000Z,502,8
1993-03-26T21:25:00.000Z,485,9
1993-03-26T21:30:00.000Z,445,10
1993-03-26T21:35:00.000Z,371,10
1993-03-26T21:40:00.000Z,417,9
1993-03-26T21:45:00.000Z,436,9
1993-03-26T21:50:00.000Z,400,10
1993-03-26T21:55:00.000Z,342,11
1993-03-26T22:00:00.000Z,301,9
1993-03-26T22:05:00.000Z,253,8
1993-03-26T22:10:00.000Z,258,11
1993-03-26T22:15:00.000Z,276,10
1993-03-26T22:20:00.000Z,231,7
1993-03-26T22:25:00.000Z,255,5
1993-03-26T22:30:00.000Z,235,5
1993-03-26T22:35:00.000Z,206,5
1993-03-26T22:40:00.000Z,195,4
1993-03-26T22:45:00.000Z,146,5
1993-03-26T22:50:00.000Z,143,5
1993-03-26T22:55:00.000Z,147,6
1993-03-26T23:00:00.000Z,174,6
1993-03-26T23:05:00.000Z,145,7
1993-03-26T23:10:00.000Z,148,6
1993-03-26T23:15:00.000Z,161,2
1993-03-26T23:20:00.000Z,163,1
1993-03-26T23:25:00.000Z,121,2
1993-03-26T23:30:00.000Z,113,2
1993-03-26T23:35:00.000Z,95,2
1993-03-26T23:40:00.000Z,79,1
1993-03-26T23:45:00.000Z,98,0
1993-03-26T23:50:00.000Z,76,0
1993-03-26T23:55:00.000Z,86,-1
