Time Rate1 Rate2 Rate3 Rate4 Rate5 Rate6
81650.5 10 10 13 204 12 16
81650.6 11 16 16 212 17 16
81650.7 15 14 13 228 19 12
81650.8 14 13 23 228 7 19
81650.9 14 18 9 212 14 19
81651.0 19 19 7 196 15 15
81651.1 15 11 13 196 16 14
81651.2 19 19 11 228 9 16
81651.3 15 17 19 236 16 19
81651.4 11 23 16 212 18 14
81651.5 15 15 10 212 16 14
81651.6 14 17 11 204 12 21
81651.7 10 13 20 204 19 13
81651.8 20 21 12 220 14 18
81651.9 22 10 11 196 20 12
81652.0 24 22 18 244 14 5
81652.1 17 17 14 204 21 11
81652.2 15 24 11 228 14 20
81652.3 13 13 19 228 19 15
81652.4 23 15 11 244 16 16
81652.5 12 18 17 264 15 22
81652.6 11 17 15 196 14 14
81652.7 17 22 14 220 15 7
81652.8 17 15 15 236 15 22
81652.9 15 16 18 236 21 18
81653.0 21 21 10 220 16 18
81653.1 12 20 14 236 23 18
81653.2 13 17 28 220 20 18
81653.3 11 19 14 244 25 17
81653.4 16 14 11 244 11 16
81653.5 12 11 20 244 23 15
81653.6 15 17 15 228 22 25
81653.7 17 21 13 236 13 15
81653.8 18 13 16 228 18 16
81653.9 16 10 14 236 15 19
81654.0 24 19 15 236 24 16
81654.1 22 19 20 252 14 23
81654.2 14 15 15 244 13 10
81654.3 14 18 19 252 14 21
81654.4 22 15 10 196 14 17
81654.5 13 16 19 228 15 18
81654.6 15 18 12 228 16 14
81654.7 18 22 14 252 11 14
81654.8 17 12 18 244 11 16
81654.9 10 19 22 236 13 17
81655.0 20 19 20 236 20 18
81655.1 17 20 20 228 21 16
81655.2 15 19 16 264 15 20
81655.3 16 16 26 236 20 16
81655.4 25 19 18 244 11 16
81655.5 22 19 19 264 24 15
81655.6 13 19 15 264 14 22
81655.7 18 16 16 252 18 17
81655.8 24 12 17 236 17 23
81655.9 21 24 14 236 23 24
81656.0 20 16 19 244 21 19
81656.1 11 8 17 264 21 22
81656.2 12 16 18 252 18 29
81656.3 18 19 24 252 16 16
81656.4 24 13 18 264 19 19
81656.5 12 24 16 280 21 12
81656.6 13 11 20 264 21 17
81656.7 23 19 19 280 14 9
81656.8 14 22 19 296 15 26
81656.9 18 17 19 264 17 20
81657.0 20 16 16 244 19 12
81657.1 25 10 13 252 16 18
81657.2 21 25 15 244 25 33
81657.3 19 17 15 280 16 20
81657.4 16 16 17 264 17 18
81657.5 23 24 19 280 17 16
81657.6 18 21 14 264 20 17
81657.7 15 22 10 264 22 18
81657.8 12 17 28 296 26 24
81657.9 22 15 20 236 13 14
81658.0 17 23 25 296 25 18
81658.1 26 25 18 280 20 19
81658.2 12 22 16 296 23 26
81658.3 19 17 15 280 15 26
81658.4 25 21 23 264 25 20
81658.5 10 20 19 296 18 23
81658.6 20 23 18 280 19 21
81658.7 30 14 23 312 22 22
81658.8 20 20 15 280 21 20
81658.9 26 17 12 312 9 17
81659.0 16 16 19 280 21 25
81659.1 25 24 21 296 24 24
81659.2 19 18 18 296 16 19
81659.3 20 26 23 280 19 19
81659.4 14 29 28 312 17 19
81659.5 26 21 23 264 22 19
81659.6 20 21 19 296 20 20
81659.7 25 24 17 328 21 24
81659.8 23 20 27 296 23 21
81659.9 20 28 21 296 19 19
81660.0 21 28 29 312 16 23
81660.1 28 28 17 312 25 15
81660.2 18 19 24 296 28 22
81660.3 16 18 19 312 19 25
81660.4 21 21 26 296 27 20
81660.5 18 16 19 296 21 17
81660.6 21 14 22 312 27 27
81660.7 27 26 22 312 15 21
81660.8 16 27 26 312 20 15
81660.9 29 23 20 312 22 31
81661.0 20 28 26 312 28 15
81661.1 16 22 10 312 19 30
81661.2 26 22 23 344 18 22
81661.3 24 24 27 312 23 30
81661.4 17 17 17 328 13 21
81661.5 13 20 21 344 29 20
